epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,437.201,0.6972,0.37979,0.96756,0.99351,0.99742,0.995,0.81016,0.73585,0.32424,0.94059,0.00117294,0.00117294,0.00117294
183,439.426,0.70022,0.37888,0.96219,0.99425,0.99586,0.9949,0.81678,0.72753,0.3202,0.9442,0.00117152,0.00117152,0.00117152
184,441.763,0.70569,0.38324,0.94541,0.99583,0.99316,0.99266,0.81576,0.73066,0.32727,0.94578,0.00117011,0.00117011,0.00117011
185,444.049,0.71576,0.39011,0.96105,0.9959,0.99316,0.99166,0.81882,0.71762,0.33671,0.94214,0.00116869,0.00116869,0.00116869
186,446.322,0.71214,0.38423,0.97267,0.99887,0.99683,0.995,0.82245,0.72419,0.32282,0.93561,0.00116728,0.00116728,0.00116728
187,448.591,0.70893,0.38384,0.97131,0.99315,0.99093,0.9925,0.80666,0.74042,0.33015,0.93167,0.00116586,0.00116586,0.00116586
188,451.018,0.72144,0.38849,0.96293,0.99416,0.99155,0.99384,0.80967,0.7475,0.33425,0.94242,0.00116445,0.00116445,0.00116445
189,453.365,0.70819,0.38519,0.96157,0.99134,0.98999,0.99487,0.82532,0.72521,0.32862,0.93436,0.00116303,0.00116303,0.00116303
190,455.737,0.71523,0.37425,0.96666,0.99537,0.98594,0.99209,0.80076,0.76375,0.4338,0.95104,0.00116162,0.00116162,0.00116162
191,458.066,0.71453,0.38475,0.95997,0.98644,0.99554,0.99484,0.80732,0.75743,0.34022,0.94897,0.00116021,0.00116021,0.00116021
192,460.386,0.68807,0.37109,0.95507,0.99458,0.9951,0.995,0.81118,0.75102,0.3393,0.95188,0.00115879,0.00115879,0.00115879
193,462.58,0.69868,0.3724,0.95308,0.99491,0.99589,0.995,0.82357,0.72232,0.33612,0.94037,0.00115738,0.00115738,0.00115738
194,464.798,0.70377,0.37999,0.96793,0.9975,0.98684,0.99497,0.82446,0.72204,0.31998,0.94793,0.00115596,0.00115596,0.00115596
195,467.129,0.69127,0.38246,0.95709,0.99441,0.99017,0.995,0.8223,0.71917,0.33255,0.94065,0.00115455,0.00115455,0.00115455
196,469.386,0.69153,0.37109,0.95255,0.99886,0.99773,0.995,0.81942,0.70818,0.31685,0.92821,0.00115313,0.00115313,0.00115313
197,471.662,0.69081,0.36834,0.94613,0.9945,0.99316,0.99493,0.82052,0.71428,0.32383,0.92544,0.00115172,0.00115172,0.00115172
198,473.976,0.71931,0.38529,0.96114,0.99292,0.99002,0.99461,0.81629,0.70645,0.32745,0.925,0.0011503,0.0011503,0.0011503
199,476.232,0.69797,0.37226,0.96335,0.99468,0.98681,0.99436,0.81534,0.71811,0.32425,0.93043,0.00114889,0.00114889,0.00114889
200,478.483,0.71152,0.38088,0.96131,0.99133,0.98999,0.99213,0.81606,0.72605,0.37049,0.93234,0.00114747,0.00114747,0.00114747
201,480.692,0.71792,0.39869,0.95888,0.99043,0.98531,0.98936,0.81109,0.72117,0.35311,0.93156,0.00114606,0.00114606,0.00114606
202,483.124,0.67919,0.37378,0.95994,0.98979,0.98999,0.98879,0.80837,0.71764,0.39714,0.94212,0.00114464,0.00114464,0.00114464
203,485.346,0.69433,0.37702,0.95415,0.99237,0.98591,0.99436,0.80682,0.72615,0.51032,0.94491,0.00114323,0.00114323,0.00114323
204,487.786,0.67676,0.36791,0.95106,0.99483,0.98612,0.993,0.80974,0.70818,0.34736,0.94412,0.00114181,0.00114181,0.00114181
205,490.035,0.68367,0.3747,0.95321,0.98696,0.98364,0.99482,0.8183,0.72652,0.4946,0.94767,0.0011404,0.0011404,0.0011404
206,492.348,0.69447,0.38279,0.9652,0.96251,0.99365,0.99382,0.81695,0.72619,0.47072,0.94765,0.00113898,0.00113898,0.00113898
207,494.679,0.68418,0.36937,0.96558,0.99248,0.99279,0.9948,0.81841,0.70482,0.32542,0.93321,0.00113757,0.00113757,0.00113757
208,496.98,0.68565,0.37315,0.95836,0.99701,0.99316,0.99483,0.82138,0.70579,0.31624,0.93898,0.00113616,0.00113616,0.00113616
209,499.276,0.69933,0.38185,0.96278,0.99777,0.99144,0.99497,0.81474,0.7191,0.3277,0.93482,0.00113474,0.00113474,0.00113474
210,501.625,0.70859,0.37668,0.96708,0.99772,0.99262,0.99494,0.8208,0.71711,0.32744,0.92257,0.00113333,0.00113333,0.00113333
211,503.938,0.7056,0.38408,0.9625,0.99459,0.99365,0.99285,0.82143,0.70864,0.36289,0.92051,0.00113191,0.00113191,0.00113191
212,506.241,0.70628,0.37973,0.97042,0.99756,0.99229,0.99247,0.8223,0.69991,0.386,0.92383,0.0011305,0.0011305,0.0011305
213,508.492,0.70518,0.3845,0.9648,0.9936,0.99365,0.99414,0.82513,0.70862,0.33167,0.93167,0.00112908,0.00112908,0.00112908
214,510.778,0.6869,0.37493,0.95347,0.99287,0.99683,0.995,0.82698,0.70079,0.31234,0.93363,0.00112767,0.00112767,0.00112767
215,513.04,0.68165,0.36711,0.94506,0.99382,0.99973,0.99496,0.82878,0.70086,0.36317,0.92343,0.00112625,0.00112625,0.00112625
216,515.354,0.69027,0.37336,0.95201,0.99188,0.99928,0.99496,0.83025,0.70158,0.30477,0.92399,0.00112484,0.00112484,0.00112484
217,517.687,0.67765,0.37025,0.95178,0.99569,1,0.995,0.82652,0.71481,0.31097,0.93466,0.00112342,0.00112342,0.00112342
218,520.001,0.68881,0.36609,0.96015,0.99884,1,0.995,0.81854,0.69505,0.30339,0.92894,0.00112201,0.00112201,0.00112201
219,522.333,0.68967,0.3682,0.95585,0.9961,0.9966,0.99396,0.81639,0.69578,0.31323,0.93443,0.00112059,0.00112059,0.00112059
220,524.612,0.69076,0.3764,0.95932,0.9923,0.9979,0.99491,0.81782,0.70494,0.30792,0.9385,0.00111918,0.00111918,0.00111918
221,526.986,0.67147,0.36381,0.94505,0.99829,0.98855,0.99496,0.81835,0.70717,0.31283,0.94049,0.00111776,0.00111776,0.00111776
222,529.351,0.68593,0.36766,0.95155,0.99719,0.98444,0.99472,0.81431,0.72319,0.32916,0.95046,0.00111635,0.00111635,0.00111635
223,531.66,0.66205,0.36017,0.94872,0.99427,0.9918,0.99261,0.82004,0.72715,0.32757,0.94735,0.00111493,0.00111493,0.00111493
224,533.975,0.68291,0.36292,0.95727,0.98604,0.99924,0.99487,0.80844,0.72747,0.32404,0.93896,0.00111352,0.00111352,0.00111352
225,536.15,0.67765,0.37146,0.96082,0.99597,0.98999,0.9949,0.80858,0.70716,0.33542,0.93344,0.0011121,0.0011121,0.0011121
226,538.361,0.66143,0.36547,0.94624,0.99591,0.99309,0.99486,0.80301,0.7095,0.35384,0.94636,0.00111069,0.00111069,0.00111069
227,540.696,0.68037,0.37055,0.96193,0.99614,0.99811,0.995,0.80377,0.72748,0.32977,0.94709,0.00110928,0.00110928,0.00110928
228,543.094,0.68794,0.3672,0.96304,0.99881,1,0.995,0.81115,0.71676,0.31995,0.94735,0.00110786,0.00110786,0.00110786
229,545.475,0.67678,0.36229,0.95875,0.99827,0.99683,0.995,0.8141,0.70996,0.31629,0.94111,0.00110645,0.00110645,0.00110645
230,547.909,0.66711,0.35588,0.95803,0.98812,1,0.99496,0.82176,0.71072,0.30069,0.93772,0.00110503,0.00110503,0.00110503
231,550.202,0.67012,0.34674,0.95253,0.8521,0.99828,0.95739,0.78673,0.72672,0.53906,0.94075,0.00110362,0.00110362,0.00110362
232,552.479,0.69499,0.3745,0.96609,0.99175,0.99634,0.99496,0.82889,0.70861,0.30841,0.92867,0.0011022,0.0011022,0.0011022
233,554.804,0.68687,0.36717,0.95821,0.99839,0.99211,0.99496,0.817,0.72344,0.31452,0.93401,0.00110079,0.00110079,0.00110079
234,557.063,0.69112,0.37224,0.96075,0.99544,0.99752,0.99496,0.81402,0.71238,0.31479,0.93013,0.00109937,0.00109937,0.00109937
235,559.495,0.67938,0.36304,0.95046,0.99592,0.99634,0.99493,0.82514,0.71279,0.31152,0.92782,0.00109796,0.00109796,0.00109796
236,561.825,0.66437,0.36375,0.94843,0.9173,0.98966,0.98562,0.80807,0.72396,0.48939,0.9316,0.00109654,0.00109654,0.00109654
237,564.174,0.68508,0.36638,0.9585,0.99286,0.99316,0.98985,0.81279,0.73272,0.3278,0.93915,0.00109513,0.00109513,0.00109513
238,566.452,0.66027,0.34927,0.94424,0.98978,0.9961,0.9895,0.80704,0.73894,0.33024,0.9403,0.00109371,0.00109371,0.00109371
239,568.773,0.67645,0.36792,0.95949,0.99504,0.99498,0.99153,0.81236,0.75949,0.33068,0.95068,0.0010923,0.0010923,0.0010923
240,570.994,0.66713,0.36314,0.9494,0.99583,0.99414,0.99042,0.81356,0.72503,0.32923,0.94264,0.00109088,0.00109088,0.00109088
241,573.331,0.66659,0.35861,0.94851,0.98811,0.9932,0.9949,0.8184,0.71842,0.32026,0.93561,0.00108947,0.00108947,0.00108947
242,575.782,0.67012,0.36374,0.94996,0.99005,0.99014,0.99143,0.80516,0.74251,0.36554,0.95242,0.00108805,0.00108805,0.00108805
243,578.016,0.66071,0.34987,0.94538,0.99798,0.99683,0.995,0.82074,0.70244,0.3206,0.93601,0.00108664,0.00108664,0.00108664
244,580.405,0.65561,0.35256,0.93855,0.95085,0.98464,0.98012,0.80615,0.7214,0.39057,0.9368,0.00108523,0.00108523,0.00108523
245,582.605,0.67066,0.35272,0.94373,0.99555,0.98999,0.99487,0.81739,0.70552,0.31809,0.93288,0.00108381,0.00108381,0.00108381
246,585.039,0.66745,0.36575,0.94894,0.99741,0.99195,0.99493,0.82227,0.70213,0.31164,0.92172,0.0010824,0.0010824,0.0010824
247,587.364,0.66538,0.3534,0.94146,0.99833,0.99683,0.995,0.81339,0.73178,0.31305,0.93521,0.00108098,0.00108098,0.00108098
248,589.623,0.65999,0.35198,0.9482,0.99794,0.99683,0.995,0.82591,0.69695,0.30011,0.92297,0.00107957,0.00107957,0.00107957
249,591.885,0.64534,0.34914,0.94914,0.99912,0.99709,0.995,0.82704,0.70186,0.30117,0.92588,0.00107815,0.00107815,0.00107815
250,594.211,0.66126,0.3504,0.94132,0.99923,0.99978,0.995,0.82488,0.71605,0.30995,0.92819,0.00107674,0.00107674,0.00107674
251,596.501,0.65874,0.35313,0.93529,0.99873,0.99634,0.99496,0.82285,0.72353,0.30844,0.93745,0.00107532,0.00107532,0.00107532
252,598.795,0.6742,0.35604,0.95734,0.99819,0.99316,0.99493,0.83627,0.69652,0.31054,0.92537,0.00107391,0.00107391,0.00107391
253,601.118,0.66951,0.35668,0.94459,0.99232,0.99366,0.993,0.83819,0.685,0.30686,0.9221,0.00107249,0.00107249,0.00107249
254,603.481,0.67428,0.35386,0.94747,0.98963,0.99316,0.99379,0.83273,0.70166,0.31068,0.93603,0.00107108,0.00107108,0.00107108
255,605.756,0.6506,0.35068,0.94049,0.9974,0.98681,0.99423,0.83305,0.70357,0.32338,0.93335,0.00106966,0.00106966,0.00106966
256,608.043,0.65537,0.35033,0.93975,0.99891,0.99432,0.995,0.82401,0.70475,0.3065,0.93048,0.00106825,0.00106825,0.00106825
257,610.254,0.65062,0.34603,0.93406,0.99107,1,0.99496,0.82586,0.69473,0.29665,0.92865,0.00106683,0.00106683,0.00106683
258,612.612,0.67017,0.36511,0.95444,0.99865,0.99594,0.995,0.82283,0.70998,0.30441,0.93538,0.00106542,0.00106542,0.00106542
259,615.204,0.68854,0.36341,0.953,0.99836,0.99486,0.995,0.82532,0.71143,0.31234,0.93873,0.001064,0.001064,0.001064
260,617.544,0.67638,0.36126,0.95124,0.9983,0.99728,0.995,0.81661,0.73856,0.31434,0.9493,0.00106259,0.00106259,0.00106259
261,620.004,0.65723,0.35443,0.9467,0.99818,0.99469,0.99496,0.83259,0.68537,0.29111,0.93375,0.00106118,0.00106118,0.00106118
262,622.394,0.66443,0.35415,0.93565,0.99492,0.98937,0.99376,0.83431,0.70992,0.30332,0.94055,0.00105976,0.00105976,0.00105976
263,624.866,0.66169,0.35558,0.94034,0.99454,0.9891,0.99243,0.80841,0.71776,0.31212,0.94451,0.00105835,0.00105835,0.00105835
264,627.317,0.65173,0.34909,0.93987,0.99277,0.99316,0.98943,0.81267,0.69829,0.31173,0.9393,0.00105693,0.00105693,0.00105693
265,629.748,0.65216,0.34429,0.94241,0.99531,0.99316,0.989,0.81479,0.69455,0.32526,0.93521,0.00105552,0.00105552,0.00105552
266,632.039,0.65282,0.35424,0.94847,0.99423,0.99316,0.98945,0.8159,0.69159,0.32244,0.93382,0.0010541,0.0010541,0.0010541
267,634.265,0.63334,0.33742,0.92558,0.99507,0.99568,0.99445,0.82537,0.70497,0.30267,0.93845,0.00105269,0.00105269,0.00105269
268,636.489,0.65608,0.34652,0.95243,0.99581,0.99634,0.99477,0.82727,0.69593,0.29602,0.93888,0.00105127,0.00105127,0.00105127
269,638.727,0.65957,0.35072,0.94488,0.99231,0.99344,0.99206,0.8141,0.71441,0.32186,0.94218,0.00104986,0.00104986,0.00104986
270,641.027,0.66199,0.36021,0.95024,0.99664,0.99316,0.99496,0.82104,0.73445,0.31001,0.94537,0.00104844,0.00104844,0.00104844
271,643.226,0.65053,0.34503,0.94497,0.99454,0.99316,0.99493,0.80657,0.78223,0.32838,0.97106,0.00104703,0.00104703,0.00104703
272,645.435,0.66561,0.35548,0.95071,0.99661,0.99316,0.99442,0.80725,0.73458,0.31634,0.94659,0.00104561,0.00104561,0.00104561
273,647.734,0.66899,0.35632,0.93737,0.99817,0.99316,0.99493,0.82322,0.69834,0.29936,0.92874,0.0010442,0.0010442,0.0010442
274,650.191,0.63016,0.33331,0.9245,0.99922,0.99379,0.99496,0.83742,0.6878,0.29071,0.9198,0.00104278,0.00104278,0.00104278
275,652.463,0.6364,0.33879,0.93483,0.99869,0.99761,0.995,0.83093,0.71143,0.29696,0.932,0.00104137,0.00104137,0.00104137
276,654.809,0.65025,0.34137,0.93953,0.99839,0.99356,0.99493,0.81531,0.74678,0.30968,0.94527,0.00103995,0.00103995,0.00103995
277,657.112,0.65582,0.34976,0.94251,0.9972,0.99419,0.99496,0.81537,0.73987,0.30475,0.94728,0.00103854,0.00103854,0.00103854
278,659.381,0.65289,0.35662,0.94954,0.99394,1,0.995,0.81278,0.73056,0.29936,0.94085,0.00103713,0.00103713,0.00103713
279,661.609,0.63819,0.33701,0.93287,0.99854,1,0.995,0.82199,0.72972,0.29861,0.93807,0.00103571,0.00103571,0.00103571
280,663.899,0.63625,0.33816,0.93478,0.99551,0.99634,0.99496,0.82389,0.7085,0.29814,0.92586,0.0010343,0.0010343,0.0010343
281,666.197,0.65535,0.35135,0.93787,0.9886,0.99634,0.99262,0.82414,0.70848,0.30446,0.92795,0.00103288,0.00103288,0.00103288
282,668.589,0.64862,0.34107,0.93772,0.99146,0.99316,0.99483,0.8197,0.72094,0.31122,0.9295,0.00103147,0.00103147,0.00103147
283,670.862,0.63485,0.34138,0.93249,0.98993,0.9984,0.99493,0.83036,0.69681,0.30218,0.91643,0.00103005,0.00103005,0.00103005
284,673.163,0.65537,0.34142,0.934,0.99739,0.99582,0.99493,0.82874,0.71122,0.29913,0.92731,0.00102864,0.00102864,0.00102864
285,675.43,0.65527,0.34576,0.9389,0.99553,0.99634,0.99496,0.83156,0.70714,0.29617,0.92866,0.00102722,0.00102722,0.00102722
286,677.678,0.64037,0.34317,0.93786,0.996,0.99686,0.995,0.8338,0.6986,0.29808,0.92658,0.00102581,0.00102581,0.00102581
287,679.905,0.63412,0.34352,0.92848,0.99726,0.99316,0.99493,0.82465,0.71159,0.32169,0.9336,0.00102439,0.00102439,0.00102439
288,682.14,0.6488,0.34875,0.93316,0.99387,0.99574,0.99241,0.82611,0.6957,0.30653,0.92514,0.00102298,0.00102298,0.00102298
289,684.491,0.64369,0.35004,0.93437,0.99396,0.98999,0.99487,0.83619,0.67947,0.29154,0.91476,0.00102156,0.00102156,0.00102156
290,686.896,0.63779,0.34139,0.93278,0.99721,0.99443,0.995,0.83413,0.68563,0.3053,0.91471,0.00102015,0.00102015,0.00102015
291,689.247,0.62998,0.33765,0.93371,0.9991,0.99683,0.995,0.83007,0.6959,0.29786,0.91903,0.00101873,0.00101873,0.00101873
292,691.697,0.63985,0.34122,0.92447,0.9955,1,0.995,0.82829,0.69841,0.29856,0.92873,0.00101732,0.00101732,0.00101732
293,694.202,0.6345,0.33875,0.9351,0.99715,1,0.995,0.8208,0.71554,0.30453,0.93062,0.0010159,0.0010159,0.0010159
294,696.642,0.63272,0.33542,0.93232,0.99613,1,0.995,0.83215,0.68949,0.2967,0.92092,0.00101449,0.00101449,0.00101449
295,698.968,0.61623,0.33032,0.92131,0.99694,0.99683,0.995,0.83841,0.69544,0.29564,0.91947,0.00101308,0.00101308,0.00101308
296,701.242,0.64707,0.34195,0.93132,0.99483,0.99725,0.99496,0.82815,0.69541,0.2954,0.91553,0.00101166,0.00101166,0.00101166
297,703.349,0.65662,0.352,0.93957,0.99904,1,0.995,0.82579,0.71299,0.29979,0.91945,0.00101025,0.00101025,0.00101025
298,705.615,0.64769,0.34234,0.93889,0.99889,1,0.995,0.83632,0.69289,0.29612,0.91497,0.00100883,0.00100883,0.00100883
299,707.958,0.63728,0.33705,0.93188,0.99927,0.99722,0.995,0.82477,0.70653,0.29541,0.92157,0.00100742,0.00100742,0.00100742
300,710.164,0.63653,0.34034,0.942,0.99594,0.99683,0.995,0.82777,0.69457,0.30032,0.91987,0.001006,0.001006,0.001006
301,712.349,0.65754,0.34882,0.9465,0.99881,0.99073,0.995,0.82574,0.69365,0.30754,0.92279,0.00100459,0.00100459,0.00100459
302,714.568,0.65184,0.34483,0.94248,0.99097,0.99605,0.99494,0.82167,0.70683,0.30854,0.93169,0.00100317,0.00100317,0.00100317
303,716.818,0.64674,0.33606,0.92724,0.99537,0.98732,0.99487,0.82129,0.6965,0.3225,0.92611,0.00100176,0.00100176,0.00100176
304,719.193,0.64825,0.33314,0.93502,0.99147,0.99153,0.99442,0.81951,0.73582,0.30789,0.94362,0.00100034,0.00100034,0.00100034
305,721.433,0.63926,0.34215,0.94121,0.99511,0.99404,0.99462,0.8262,0.70149,0.30526,0.93433,0.000998928,0.000998928,0.000998928
306,723.718,0.63785,0.33773,0.93338,0.99038,0.99596,0.99487,0.83794,0.69371,0.30179,0.92699,0.000997513,0.000997513,0.000997513
307,726.008,0.64056,0.33953,0.93712,0.99529,0.98999,0.99484,0.83845,0.68296,0.2959,0.92629,0.000996099,0.000996099,0.000996099
308,728.184,0.62663,0.33156,0.93688,0.9964,0.99232,0.99496,0.83956,0.68677,0.29359,0.92271,0.000994684,0.000994684,0.000994684
309,730.53,0.62495,0.32746,0.93358,0.9977,0.98969,0.99493,0.84314,0.66867,0.28605,0.91318,0.000993269,0.000993269,0.000993269
310,732.841,0.64464,0.33895,0.93534,0.99845,0.99024,0.99496,0.84161,0.67585,0.28856,0.91584,0.000991855,0.000991855,0.000991855
311,735.132,0.63802,0.3255,0.92957,0.99252,0.99051,0.99483,0.84086,0.68925,0.29439,0.92197,0.00099044,0.00099044,0.00099044
312,737.344,0.63771,0.33353,0.93313,0.99319,0.98918,0.99483,0.84136,0.68579,0.29743,0.93111,0.000989025,0.000989025,0.000989025
313,739.485,0.64049,0.33737,0.94122,0.99435,0.99361,0.99486,0.83888,0.68059,0.29419,0.93388,0.00098761,0.00098761,0.00098761
314,741.78,0.63128,0.33163,0.93642,0.99367,0.99316,0.99361,0.82492,0.69538,0.30222,0.93182,0.000986196,0.000986196,0.000986196
315,743.944,0.63892,0.33754,0.93927,0.99414,0.99618,0.99382,0.83531,0.69538,0.29332,0.93483,0.000984781,0.000984781,0.000984781
316,746.26,0.64079,0.33672,0.93793,0.99836,0.98749,0.99496,0.84314,0.68644,0.29499,0.93104,0.000983366,0.000983366,0.000983366
317,748.455,0.62703,0.33676,0.93469,0.99753,0.99316,0.99496,0.8304,0.68273,0.29256,0.92739,0.000981952,0.000981952,0.000981952
318,750.662,0.61968,0.32662,0.93124,0.99815,0.99683,0.995,0.82705,0.67947,0.2952,0.92335,0.000980537,0.000980537,0.000980537
319,752.901,0.65255,0.33619,0.94371,0.99728,0.99672,0.995,0.83057,0.69306,0.29027,0.92189,0.000979122,0.000979122,0.000979122
320,755.123,0.64795,0.33511,0.93922,0.99582,0.99316,0.99079,0.82682,0.6976,0.29984,0.91611,0.000977708,0.000977708,0.000977708
321,757.308,0.64268,0.34326,0.93606,0.99241,0.98996,0.99037,0.82029,0.69255,0.30719,0.91305,0.000976293,0.000976293,0.000976293
322,759.508,0.64276,0.33724,0.93406,0.99552,0.99364,0.99103,0.84011,0.67933,0.2988,0.90976,0.000974878,0.000974878,0.000974878
323,761.726,0.62349,0.3346,0.93902,0.99411,0.99316,0.98955,0.82598,0.69778,0.30362,0.91566,0.000973463,0.000973463,0.000973463
324,763.951,0.63129,0.33684,0.94004,0.99802,0.99636,0.995,0.82996,0.69069,0.29421,0.91515,0.000972049,0.000972049,0.000972049
325,766.221,0.62481,0.32915,0.92554,0.99825,0.98809,0.995,0.82795,0.69069,0.30339,0.92116,0.000970634,0.000970634,0.000970634
326,768.446,0.62448,0.33401,0.93821,0.9953,1,0.99494,0.8376,0.67395,0.28743,0.92247,0.000969219,0.000969219,0.000969219
327,770.725,0.62943,0.34182,0.93387,0.9959,1,0.99497,0.8337,0.69089,0.29298,0.93466,0.000967805,0.000967805,0.000967805
328,773.014,0.63071,0.33319,0.93902,0.99841,0.99788,0.995,0.82747,0.67799,0.29136,0.93183,0.00096639,0.00096639,0.00096639
329,775.181,0.63589,0.33366,0.94355,0.99841,0.99797,0.995,0.81848,0.68203,0.28924,0.93365,0.000964975,0.000964975,0.000964975
330,777.432,0.61889,0.32666,0.9284,0.9951,0.99886,0.995,0.82031,0.6895,0.2909,0.93738,0.00096356,0.00096356,0.00096356
331,779.659,0.61264,0.32533,0.92921,0.99146,0.99068,0.99404,0.82667,0.66727,0.2903,0.92842,0.000962146,0.000962146,0.000962146
332,781.982,0.61502,0.32701,0.93819,0.98976,0.99113,0.99452,0.82407,0.67175,0.28674,0.92731,0.000960731,0.000960731,0.000960731
333,784.259,0.60239,0.31588,0.91796,0.99835,0.99402,0.995,0.82884,0.67436,0.28503,0.92367,0.000959316,0.000959316,0.000959316
334,786.548,0.63597,0.32899,0.93815,0.99856,0.99116,0.995,0.8328,0.66835,0.28492,0.92051,0.000957902,0.000957902,0.000957902
335,788.739,0.62173,0.32139,0.93072,0.9981,0.99595,0.995,0.84105,0.67094,0.2873,0.91997,0.000956487,0.000956487,0.000956487
336,790.937,0.64067,0.34094,0.93319,0.99609,0.99714,0.995,0.82579,0.69356,0.29129,0.93108,0.000955072,0.000955072,0.000955072
337,793.171,0.62298,0.32473,0.93105,0.99801,0.99634,0.99483,0.82068,0.69042,0.29099,0.93363,0.000953657,0.000953657,0.000953657
338,795.38,0.6278,0.33231,0.9315,0.9964,1,0.995,0.84537,0.67038,0.28629,0.91947,0.000952243,0.000952243,0.000952243
339,797.572,0.62596,0.32622,0.93723,0.99758,0.99699,0.995,0.8481,0.6589,0.28328,0.91139,0.000950828,0.000950828,0.000950828
340,799.868,0.60003,0.32143,0.91578,0.9984,1,0.995,0.84346,0.66835,0.28507,0.90546,0.000949413,0.000949413,0.000949413
341,802.125,0.62413,0.33766,0.92327,0.99878,0.99831,0.995,0.83322,0.67809,0.28215,0.91309,0.000947999,0.000947999,0.000947999
342,804.387,0.62371,0.32339,0.92804,0.99802,0.99963,0.995,0.84245,0.66724,0.27838,0.91938,0.000946584,0.000946584,0.000946584
343,806.614,0.61078,0.31907,0.92762,0.99782,0.99728,0.995,0.83653,0.67702,0.28126,0.91916,0.000945169,0.000945169,0.000945169
344,808.876,0.62964,0.33613,0.94553,0.99908,1,0.995,0.83606,0.67839,0.28038,0.91853,0.000943754,0.000943754,0.000943754
345,811.15,0.61074,0.32712,0.91994,0.99919,1,0.995,0.83764,0.67199,0.28203,0.91854,0.00094234,0.00094234,0.00094234
346,813.382,0.62887,0.33156,0.9252,0.99866,0.99365,0.99497,0.82858,0.68265,0.30383,0.92494,0.000940925,0.000940925,0.000940925
347,815.69,0.61277,0.32649,0.93218,0.98952,1,0.99493,0.81839,0.6894,0.3005,0.92769,0.00093951,0.00093951,0.00093951
348,817.978,0.62999,0.33477,0.93178,0.99886,0.9948,0.99496,0.81322,0.71354,0.30283,0.93385,0.000938096,0.000938096,0.000938096
349,820.179,0.61463,0.32442,0.92596,0.99896,0.99657,0.995,0.82265,0.68677,0.29371,0.93028,0.000936681,0.000936681,0.000936681
350,822.443,0.60781,0.32096,0.9365,0.99912,1,0.995,0.82609,0.69848,0.28874,0.94117,0.000935266,0.000935266,0.000935266
351,824.619,0.61029,0.32518,0.91998,0.99897,1,0.995,0.82507,0.68836,0.28804,0.93664,0.000933851,0.000933851,0.000933851
352,826.94,0.6108,0.31965,0.93071,0.99859,0.99737,0.995,0.8222,0.69635,0.2885,0.93262,0.000932437,0.000932437,0.000932437
353,829.185,0.6126,0.32444,0.92958,0.99902,0.99683,0.995,0.82513,0.68417,0.28495,0.93137,0.000931022,0.000931022,0.000931022
354,831.467,0.6097,0.32257,0.93311,0.99926,1,0.995,0.82422,0.67154,0.28736,0.92687,0.000929607,0.000929607,0.000929607
355,833.854,0.60942,0.32012,0.91825,0.9989,1,0.995,0.83156,0.67538,0.2856,0.92271,0.000928193,0.000928193,0.000928193
356,836.122,0.59929,0.31485,0.91733,0.99863,1,0.995,0.8358,0.65677,0.28045,0.91244,0.000926778,0.000926778,0.000926778
357,838.328,0.61594,0.32172,0.92367,0.9979,1,0.995,0.84299,0.66174,0.28086,0.91019,0.000925363,0.000925363,0.000925363
358,840.595,0.59056,0.31605,0.9109,0.99593,1,0.995,0.84036,0.66648,0.28436,0.90766,0.000923949,0.000923949,0.000923949
359,842.846,0.61573,0.32373,0.92501,0.99794,0.99757,0.995,0.84474,0.65894,0.27264,0.90094,0.000922534,0.000922534,0.000922534
360,845.116,0.58424,0.31286,0.90838,0.9989,0.99739,0.995,0.83894,0.67273,0.28164,0.90569,0.000921119,0.000921119,0.000921119
361,847.383,0.61155,0.31509,0.91393,0.99881,0.99683,0.995,0.83274,0.65087,0.27807,0.90321,0.000919704,0.000919704,0.000919704
362,849.732,0.60408,0.32351,0.92612,0.99862,0.99781,0.995,0.82749,0.66726,0.28426,0.91197,0.00091829,0.00091829,0.00091829
363,851.942,0.6037,0.3197,0.9218,0.99796,0.99776,0.995,0.83098,0.6806,0.28369,0.91961,0.000916875,0.000916875,0.000916875
364,854.206,0.63798,0.34115,0.94785,0.99816,0.99756,0.995,0.8297,0.67389,0.28211,0.91962,0.00091546,0.00091546,0.00091546
365,856.451,0.61175,0.32441,0.92736,0.99824,0.99316,0.99496,0.83896,0.65612,0.28042,0.91148,0.000914046,0.000914046,0.000914046
366,858.724,0.59291,0.31552,0.92052,0.99871,0.99675,0.995,0.83877,0.66375,0.27864,0.91509,0.000912631,0.000912631,0.000912631
367,860.964,0.60867,0.32459,0.92597,0.99891,0.99797,0.995,0.83251,0.67307,0.27757,0.91757,0.000911216,0.000911216,0.000911216
368,863.272,0.60534,0.32308,0.92951,0.96976,0.99406,0.99392,0.82981,0.66437,0.3379,0.917,0.000909801,0.000909801,0.000909801
369,865.454,0.59122,0.32039,0.92166,0.96754,0.99347,0.99362,0.82844,0.67444,0.33068,0.92058,0.000908387,0.000908387,0.000908387
370,867.788,0.59997,0.32283,0.91826,0.99497,1,0.995,0.8389,0.66184,0.27994,0.91788,0.000906972,0.000906972,0.000906972
